Date,microbox-gist-1,microbox-um-1,microbox-chula-1,microbox-ucsy-1,microbox-ucsm-1,microbox-itb-1,microbox-monash-1,microbox-ptit-1
9/29/19,0.25,73.92,91.7,73.82,223.58,86.83,78.2,53.35
9/29/19,0.3,73.87,90.54,73.8,221.21,86.68,78.89,55.69
9/30/19,0.25,73.89,93.62,73.83,221.74,86.65,78.89,55.28
9/30/19,0.3,73.88,93.91,73.81,219.95,85.64,74.61,56.28
10/1/19,0.26,73.93,91.91,73.82,222.84,84,76.09,54.44
10/1/19,0.3,73.89,90.94,73.8,221.06,85.74,74.59,55.82
10/2/19,0.26,74.11,92.58,74.05,224.62,86.16,75.07,51.16
10/2/19,0.29,74.11,92.94,74.03,221.57,86.15,75.62,55.34
10/3/19,0.25,74.36,91.03,74.27,224.17,85.98,75.05,51.97
10/3/19,0.3,74.34,90.77,74.27,221.34,84.63,75.89,55.39
10/4/19,0.25,74,93.17,73.94,224.28,86.03,74.61,51.86
10/4/19,0.3,73.99,93.67,73.91,220.76,86.87,78.9,55.91
10/5/19,0.26,74,93.09,73.94,223.97,83.15,75.71,52.77
10/5/19,0.3,73.98,92.44,73.9,220.27,85.99,75.83,56.26
10/6/19,0.25,73.98,94.41,73.93,222.37,81.92,74.91,54.76
10/6/19,0.38,73.98,91.17,73.9,220.54,83.82,75.95,55.98
10/7/19,0.25,74.04,91.47,74.02,221.77,86.65,78.89,55.28
10/7/19,0.3,74.03,91.42,74,219.19,86.24,75.54,57.4
10/8/19,0.27,74.23,92.07,74.18,224.51,74.69,76.2,51.42
10/8/19,0.31,74.21,90.61,74.22,220.86,87.31,78.88,55.9
10/9/19,0.25,74.33,92.36,74.24,222.85,86.68,78.13,54.4
10/9/19,0.29,74.26,92.78,74.19,220.71,86.72,78.9,55.95
10/10/19,0.25,74.28,93.79,74.19,221.26,83.45,76.26,55.58
10/10/19,0.29,74.22,93.17,74.16,218.05,83.24,75.7,57.6
10/11/19,0.25,74.45,70.77,74.41,221.1,85.52,74.57,55.79
10/11/19,0.29,74.42,66.91,74.39,219.72,83.91,75.62,56.67
10/12/19,0.26,74.72,93.65,74.4,211.65,86.91,78.91,58.02
10/12/19,0.3,74.42,91.3,74.38,210.11,84.1,75.89,58.09
10/13/19,0.25,74.48,66.6,74.4,211.72,83.62,75.68,57.99
10/13/19,0.3,74.43,66.29,74.39,210.21,83.53,76.15,58.06
10/14/19,0.25,74.49,65.21,74.4,196.31,83.76,76.11,58.89
10/14/19,0.3,75.11,64.5,74.39,193.94,86.08,76.21,59.09
10/15/19,0.25,74.44,92.12,74.39,196.31,93.62,78.9,58.91
10/15/19,0.3,74.42,89.71,74.36,194.44,83.42,76.1,59.06
10/16/19,0.26,74.39,89.36,74.53,221.1,83.85,76.11,55.78
10/16/19,0.3,74.37,88.61,74.31,215.6,51.86,75.67,57.72
10/17/19,0.26,74.44,90.94,74.4,223.25,85.03,242,54
10/17/19,0.29,74.42,89.4,74.46,219.82,85.24,76.17,56.53
10/18/19,0.25,74.46,94.43,74.54,225.44,83.95,75.13,49.65
10/18/19,0.29,74.36,94.06,74.34,219.89,86.73,75.78,56.33
10/19/19,0.25,75.26,57.15,74.59,225.65,83.87,74.58,49.4
10/19/19,0.35,75.21,50.99,74.22,219.47,91.17,78.89,56.99
10/20/19,0.25,74.11,94.84,74.04,224.28,83.99,75.51,51.82
10/20/19,0.3,74.07,93.47,73.99,219.47,87.93,78.89,57.06
10/21/19,0.26,74.13,92.97,74.03,214.83,84.77,76.12,57.83
10/21/19,0.29,74.07,92.94,74.03,210.1,85.91,74.67,58.1
10/22/19,0.26,74.12,94.04,74.06,204.08,83.98,75.05,58.41
10/22/19,0.3,74.14,94.17,74.05,204.01,83.92,75.95,58.44
10/23/19,0.3,74.34,93.01,74.04,204.88,88.24,74.59,58.33
10/23/19,0.26,74.45,93.42,74.08,200.86,84.06,76.49,58.6
10/24/19,0.25,74.08,108.72,74.05,199.4,75.01,76.27,58.72
10/24/19,0.3,74.25,109.86,74.01,193.08,85.71,76.16,59.11
10/25/19,0.25,74.29,127.5,74.44,199.97,87.97,82.24,58.61
10/25/19,0.3,74.29,127.86,74.42,196.16,215.02,75.67,58.91
10/26/19,0.29,74.42,93.81,74.21,210.06,86.81,78.89,58.19
10/26/19,0.25,74.42,94.65,74.25,207.97,86.78,78.88,58.23
10/27/19,0.25,74.29,92,74.28,197.29,92.3,78.89,58.87
10/27/19,0.3,74.29,93.07,74.78,196.61,83.89,75.65,58.88
10/28/19,0.25,75.22,93.9,74.29,206.89,208.62,74.71,58.29
10/28/19,0.3,75.1,93.06,74.22,201.88,87.26,75.07,58.53
10/29/19,0.25,74.32,100.07,74.26,223.96,83.92,75.61,52.93
10/29/19,0.3,74.46,96.19,74.21,221.59,86.81,78.89,55.34
10/30/19,0.26,74.79,95.89,74.45,223.87,85.94,75.05,52.97
10/30/19,0.29,74.69,92.54,74.47,221.79,83.97,75,55.25
10/31/19,0.25,74.31,95.87,74.26,224.49,83.38,76.13,51.53
10/31/19,0.3,74.28,91.9,74.25,224.06,84.54,71.62,52.28
11/1/19,0.25,74.3,94.62,74.72,226.67,76.04,69.03,47.63
11/1/19,0.3,74.31,92.49,74.24,224.53,86.77,119.53,51.38
11/2/19,0.25,74.35,93.9,74.24,225.8,86.69,75,48.42
11/2/19,0.3,74.28,91.09,74.22,223.88,83.9,75.7,52.96
11/3/19,0.29,74.28,90.33,74.21,226.51,83.62,75.68,47.72
11/3/19,0.26,74.3,93.31,74.28,224.89,85.86,75.06,50.46
11/4/19,0.3,74.31,55.36,74.3,246.28,85.31,75.39,39.17
11/4/19,0.25,74.32,56.24,74.32,225.15,86.09,75.18,50.01
11/5/19,0.3,74.29,91.62,74.22,243.79,84.72,75.84,41
11/5/19,0.25,74.31,94.66,74.26,223.89,85.24,75.8,52.96
11/6/19,0.3,74.27,94.92,74.21,243.16,85.02,76.1,41.47
11/6/19,0.26,74.3,95.7,74.27,221.11,85.7,75.05,55.76
11/7/19,0.29,74.3,94.54,74.7,250.03,86,78.77,35.68
11/7/19,0.25,74.31,94.34,74.74,225.93,84.69,76.11,48.39
11/8/19,0.29,74.74,94.65,74.21,246.9,83.07,76.21,38.68
11/8/19,0.4,74.7,96.13,74.25,224.12,85.7,79.09,52.23
11/9/19,0.3,74.29,95.05,74.21,246.77,168.75,75.68,38.68
11/9/19,0.25,74.29,94.69,74.26,225.72,85.71,76.16,49.03
11/10/19,0.29,74.27,97.4,74.58,246.65,85.26,76.14,39.06
11/10/19,0.25,75.48,101.58,74.69,225.05,83.97,76.1,50.28
11/11/19,0.3,75.64,94.29,75.57,248.56,57.76,50.63,36.59
11/11/19,0.26,77.04,94.16,3/15/00,225.78,83.41,75.89,48.7
11/12/19,0.3,79.5,94.88,79.79,249.73,86.06,78.79,36.06
11/12/19,0.26,84.71,95.19,79.93,226.42,83.5,76.12,48.03
11/13/19,0.32,78.38,93.94,78.91,247.53,88.99,81.85,36.86
11/13/19,0.25,83.51,93.42,78.98,223.08,85.95,75,54.15
11/14/19,0.29,79.54,93.65,79.44,250.23,85.16,75.14,33.75
11/14/19,0.25,84.68,94.6,79.45,226.23,87.71,79.77,48.15
11/15/19,0.3,64.22,94.64,64.3,250.1,85.1,76.05,34.17
11/15/19,0.25,67.96,94.95,64.51,222.34,86.13,78.38,54.86
11/16/19,0.3,120.57,92.92,126.44,249.25,87.1,78.1,36.06
11/16/19,0.26,129.02,93.42,124.74,223.55,83.7,75.5,53.63
11/17/19,0.43,211.03,93.37,222.01,248.38,85.52,169.87,36.82
11/17/19,0.25,226.79,93.57,219.06,225.33,85.55,74.44,49.81
11/18/19,0.3,209.44,94.05,220.53,251.13,85.9,78.8,33.71
11/18/19,0.25,225.01,95.01,217.51,225.06,83.97,76.1,50.28
11/19/19,0.29,138.44,94.18,146.8,251.67,85.19,75.19,33.27
11/19/19,0.26,148.02,94.18,143.66,222.71,85.74,75.07,54.52
11/20/19,0.29,211.1,94.18,219.54,248.9,50.69,76.52,36.39
11/20/19,0.25,226.61,93.61,220.11,226.59,85.72,74.59,47.7
11/21/19,0.29,208.06,95.08,219.29,247.99,88.74,81.78,36.82
11/21/19,0.25,223.65,95.1,219.28,222.46,86.62,78.88,54.7
11/22/19,0.29,208.31,93.94,220.15,224.72,83.89,75.55,50.65
11/22/19,0.25,224.47,95.04,220.03,201.38,83.88,75.96,58.57
11/23/19,0.29,208.21,94,220.07,249.55,83.37,76.2,36.06
11/23/19,0.25,224.13,94.41,220.04,224.63,83.88,74.81,50.96
11/24/19,0.29,205.39,95.04,220.04,250.51,85.94,78.81,33.75
11/24/19,0.25,223.92,94.85,220.06,222.24,85.92,75.57,55.01
11/25/19,0.29,209.07,94.23,218.67,247.42,85.06,86.39,37.98
11/25/19,0.26,226.08,94.5,220.11,222.27,87.57,78.9,54.89
11/26/19,0.29,214.58,94.29,219.58,253.9,85.12,233.66,32.86
11/26/19,0.25,229.69,94.43,219.6,224.65,85.65,76.16,50.93
11/27/19,0.29,210.64,97.33,218.26,253.29,85.86,78.77,33.27
11/27/19,0.25,225.64,96.25,218.2,224.43,221.84,75.69,51.53
11/28/19,0.3,208.31,94.52,215.05,248.51,88.41,78.8,36.59
11/28/19,0.25,221.89,94.42,215.02,222.99,86.84,215.5,54.21
11/29/19,0.29,196.48,90.59,206.92,249.55,83.37,76.2,36.06
11/29/19,0.25,211.55,92.84,206.92,224.21,77.31,70.37,57.45
11/30/19,0.3,74.07,91.26,74.3,249.76,60.4,52.7,35.68
11/30/19,0.25,74.07,93.04,74.3,224,84.98,76.11,52.53
12/2/19,0.29,74.09,88.64,74.33,208.78,86.78,78.88,58.23
12/2/19,0.25,74.13,95.56,74.36,188.7,84.08,75.78,59.3
12/3/19,0.3,74.08,89.67,74.3,248.67,85.27,242,36.5
12/3/19,0.25,74.08,91.99,74.31,224.49,85.08,76.15,51.52
12/4/19,0.29,74.1,89.26,74.3,154.75,87.16,78.88,59.73
12/4/19,0.25,74.07,91.62,74.32,116.94,86.81,79.02,60.05
12/5/19,0.29,74.08,88.22,74.3,248.77,88.06,78.84,36.5
12/5/19,0.25,74.11,92.51,74.3,227.58,85.11,76.01,46.86
12/6/19,0.29,74.07,88.48,74.3,249,88,78.88,36.39
12/6/19,0.25,74.1,92.56,74.3,225.3,85.64,74.61,49.91
12/7/19,0.29,74.18,88.78,74.4,246.96,90.24,78.88,37.98
12/7/19,0.25,74.18,93.45,74.41,221.91,82.24,76.12,55.09
12/8/19,0.34,73.56,89.92,74.3,244.63,19.8,19.8,39.47
12/8/19,0.25,74.08,91.68,74.37,220.47,113.85,78.89,56
12/9/19,0.3,74.08,93.45,74.29,242.9,85.16,75.64,41.49
12/9/19,0.25,74.06,92.82,74.3,240.38,86.71,78.89,42.56
12/10/19,0.29,74.07,87.96,74.29,250.97,85.04,75.63,33.71
12/10/19,0.25,74.08,91.38,74.29,242.61,83.37,74.62,42.19
12/11/19,0.29,74.11,92.11,74.28,267.2,83.25,76.06,31.81
12/11/19,0.25,74.13,95.13,74.32,254.97,85.82,78.87,32.86
12/12/19,0.29,74.18,116.8,74.35,251.65,85.89,78.88,33.42
12/12/19,0.25,75.11,113.69,74.36,238.73,87.4,76.09,43.78
12/13/19,0.25,74.15,94.59,74.36,212.99,85.92,74.77,57.88
12/13/19,0.3,74.12,94.3,74.34,212.97,86.98,78.88,57.96
12/14/19,0.29,74.92,96.11,75.19,218.53,85.93,75.53,57.57
12/14/19,0.25,75.05,95.21,75.24,204.76,86.62,78.89,58.38
12/15/19,0.29,73.97,94.9,74.19,207.93,87.09,75.69,58.27
12/15/19,0.25,73.99,92.78,74.21,204.75,85.58,78.89,58.4
12/16/19,0.29,73.98,98.25,74.19,240.03,83.46,76.27,42.69
12/16/19,0.25,74,97.04,74.2,237.01,83.29,76.1,44.75
12/17/19,0.29,72.54,95.62,73.76,245.82,83.05,76.07,39.46
12/17/19,0.25,72.53,95.58,73.77,244.06,86.47,75.04,40.49
12/18/19,0.3,74.56,95.95,74.28,234.34,84.59,76.16,45.79
12/18/19,0.26,74.08,95.78,74.31,228.4,50.67,76.2,46.74
12/19/19,0.29,73.97,94.1,74.18,247.72,83.3,74.59,36.86
12/19/19,0.25,74,103.09,74.21,243.61,85.88,76.16,41.11
12/20/19,0.29,73.94,94.46,74.14,250.1,85.95,78.78,34.17
12/20/19,0.25,73.95,95.29,74.16,241.64,84.36,75.06,42.49
12/21/19,0.3,73.95,93.95,74.14,251.6,85.19,75.6,33.42
12/21/19,0.25,73.94,94.58,74.17,240.86,86.71,78.89,42.56
12/22/19,0.28,73.92,94.66,74.16,245.21,85.22,75.89,39.47
12/22/19,0.25,73.95,95.72,74.23,234.67,84.99,75.79,45.46
12/23/19,0.29,73.92,93.79,74.14,234.81,84.9,75.65,45.44
12/23/19,0.25,73.95,93.87,74.17,230.82,83.7,75.54,46.43
12/24/19,0.3,73.94,94.38,74.13,240.22,85.08,75.68,42.6
12/24/19,0.25,73.95,94.91,74.15,235.22,83.43,76.07,45.19
12/25/19,0.29,73.92,93.59,74.13,239.59,80.81,76.17,43.51
12/25/19,0.26,73.94,94.03,74.28,235.01,83.71,75.71,45.41
12/26/19,0.3,73.93,94.45,74.15,238.22,84.98,75.84,43.82
12/26/19,0.25,74.01,94.67,74.16,235.35,86.58,85.57,45.11
12/27/19,0.29,73.94,93.72,74.15,238.17,86.76,78.3,44.3
12/27/19,0.25,73.94,95.54,74.16,233.91,82.17,75.65,46.23
12/28/19,0.29,73.93,92.96,74.13,236.16,85.27,75.41,44.82
12/28/19,0.25,73.94,94.2,74.17,232.68,87.06,121.34,46.29
12/29/19,0.29,73.93,93.36,74.14,238.16,86.14,74.96,44.66
12/29/19,0.25,73.97,93.83,74.16,234.04,82.23,75.69,45.81
1/12/20,0.27,73.94,93.52,173.47,83.56,74.18,52.84,55.02
1/12/20,0.23,74.03,95.5,173.8,83.52,74.24,54.35,57.16
1/13/20,0.22,74.04,93.42,173.71,83.45,74.24,62.83,22.1
1/13/20,0.23,74.02,93.61,178.8,83.39,74.24,64.71,54.22
1/13/20,0.26,73.96,93.27,176.56,83.32,74.22,66.45,54.52
1/13/20,0.26,73.97,93.29,172.82,83.42,74.21,62.72,56.67
1/14/20,0.23,74.02,92.58,182.66,83.53,74.22,65.14,22.1
1/14/20,0.27,73.96,93.89,178.65,83.38,74.2,62.8,54.22
1/14/20,0.27,73.96,93.89,178.65,83.38,74.2,62.8,55.34
1/14/20,0.23,74.02,92.58,182.66,83.53,74.22,65.14,76.4
1/15/20,0.26,73.98,93.47,184.64,83.39,74.2,63.57,56.67
1/15/20,0.23,74.13,93.66,181.4,83.54,74.22,65.9,76.4
1/16/20,0.26,74.01,93,184.05,83.38,74.23,62.03,52.93
1/16/20,0.22,74.03,93.83,186.85,83.58,74.26,52.39,54.76
1/17/20,0.29,73.97,93.6,183.98,88.41,74.19,70.26,48.29
1/17/20,0.23,74.02,93.4,193.83,88.52,74.22,58.33,66.55
1/18/20,0.23,73.99,94.07,191.13,88.62,74.23,70.23,46.74
1/18/20,0.3,73.97,92.82,182.86,88.73,74.21,79.61,74.6
1/19/20,0.29,73.97,92.73,181.38,89.14,74.19,69.89,48.08
1/19/20,0.23,74,93.52,186.5,88.78,74.23,61.76,54.52
1/20/20,0.23,74,93.65,178.06,88.48,74.22,67.75,56.67
1/20/20,0.29,73.96,91.21,171.57,88.52,74.18,75.25,74.6
1/21/20,0.29,73.97,94.09,173.26,88.81,74.18,70.04,48.08
1/21/20,0.23,74.05,92.67,179.84,88.64,74.22,51.92,54.76
1/22/20,0.3,73.97,94.55,176.76,88.7,74.18,69.94,46.74
1/22/20,0.24,74.05,94.22,185.02,88.81,74.26,55.96,57.88
1/27/20,0.29,73.96,93.73,208.91,88.73,74.18,50.91,54.54
1/27/20,0.23,74,95.13,196.91,88.82,74.22,55.62,57.88
1/28/20,0.23,74.02,94.6,185.91,88.88,74.21,61.67,55.54
1/28/20,0.29,73.97,94.67,184.63,89.72,74.19,87.49,81.88
1/29/20,0.31,73.97,95.97,158.13,97.38,74.2,65.24,70.76
1/29/20,0.23,74.01,95.47,160.17,99.21,73.99,47.19,50.96
1/30/20,0.23,74.02,90.38,163.89,87.5,74.24,59.76,52.93
1/30/20,0.29,73.97,90.74,169.06,87.85,74.19,64.16,55.34
1/31/20,0.23,74.08,95.79,176.39,88.98,74.28,57.69,63.14
1/31/20,0.3,74.14,96.05,170.28,88.94,74.37,78.57,74.6
2/1/20,0.23,74.01,95.75,180.81,88.78,74.22,57.12,60.44
2/1/20,0.29,73.96,96.5,173.12,88.72,74.19,93.02,81.88
2/2/20,0.3,73.45,97.03,171.36,87.13,74.19,72.42,47.48
2/2/20,0.23,75.07,95.45,181.7,87.02,73.3,54.25,57.16
2/3/20,0.29,71.43,93.97,161.72,84.55,74.19,66.5,52.93
2/3/20,0.23,71.57,99.4,177.81,87.27,73.79,59.13,74.6
2/4/20,0.3,72.94,90.68,158.56,88.14,72.13,65.47,33.71
2/4/20,0.23,70.21,91.05,180.88,97.24,75.23,53.93,56.17
2/5/20,0.2,73.64,95.46,172.64,117.52,83.93,75.12,59.79
2/5/20,0.28,70.87,93.47,153.47,100.32,71.1,53.02,55.02
2/6/20,0.23,73.06,93.81,191.93,107.03,74.85,47.47,51.81
2/6/20,0.3,71.42,91.38,165.12,98.65,71.63,59.04,74.52
2/13/20,0.2,74.02,93.77,184.16,95.26,74.27,49.84,53.99
2/13/20,0.34,74,93.4,178.32,95.01,74.34,54.03,56.17
2/14/20,0.22,74.03,94.12,184.99,104.34,74.29,41.49,22.1
2/14/20,0.2,74.01,94.64,183.3,102.3,74.25,48.74,53.99
2/15/20,0.2,74,98.61,189.99,109.84,74.23,37.24,19.8
2/15/20,0.27,73.92,98.85,188.18,111.33,74.51,41.43,21.85
2/16/20,0.19,74,95.21,192.38,102.45,74.23,36.48,19.8
2/16/20,0.22,73.9,94.83,190.81,102.25,74.24,42.37,39.47
2/17/20,0.19,74.01,93.85,186.72,94.25,74.25,37.91,21.82
2/17/20,0.29,73.93,92.83,188.86,95.83,74.27,39.15,21.82
2/18/20,0.22,73.97,93.53,161.7,94.74,74.22,45.74,50.96
2/18/20,0.2,74.03,93.87,162.1,94.19,74.25,47.6,51.81
2/19/20,0.21,73.99,95.43,185.39,88.13,74.21,41.46,22.1
2/19/20,0.19,74.03,95.57,184.95,88.95,74.29,42.27,39.47
2/20/20,0.2,74.03,94.21,185.3,83.65,74.25,37.88,19.8
2/20/20,0.21,73.97,94.04,185.31,83.85,74.22,43.03,42.49
2/21/20,0.21,73.98,94.02,149.83,83.55,74.22,35.76,13.43
2/21/20,0.19,74.03,94.45,153.2,84.13,74.27,40.06,21.85
2/22/20,0.19,73.99,94.15,45.65,83.87,74.23,35.63,11.32
2/22/20,0.22,73.96,93.85,51.98,83.93,74.2,44.84,50.46
2/23/20,0.19,73.99,94.3,44.43,83.48,74.23,44.67,49.28
2/24/20,19.8,19.8,19.8,42.63,19.8,19.8,0,88.1
2/25/20,19.8,19.8,19.8,38.17,19.8,19.8,0,88.1
2/26/20,19.8,19.8,19.8,34.68,19.8,19.8,59.76,88.1
2/27/20,19.8,19.8,19.8,19.8,19.8,19.8,59.13,87.93
3/1/20,19.8,19.8,19.8,19.8,19.8,19.8,59.04,87.93
3/2/20,19.8,19.8,19.8,19.8,19.8,19.8,58.33,87.93
3/3/20,19.8,19.8,19.8,19.8,19.8,19.8,57.69,87.93
3/4/20,19.8,19.8,19.8,19.8,19.8,19.8,57.12,87.93
3/5/20,19.8,19.8,19.8,19.8,19.8,19.8,55.96,86.58
3/6/20,19.8,19.8,19.8,19.8,19.8,19.8,49.84,82.37
3/6/20,19.8,18.65,19.8,19.8,19.8,19.8,50.91,82.48
3/7/20,19.8,19.8,19.8,19.8,19.8,19.8,55.62,86.58
3/8/20,19.8,19.8,19.8,19.8,19.8,85.26,77.85,166.93
3/9/20,19.8,19.8,19.8,19.8,19.8,19.8,54.35,86.58
3/10/20,19.8,16.93,19.8,19.8,19.8,19.8,50.63,82.38
3/11/20,19.8,19.8,19.8,19.8,19.8,19.8,48.74,82.13
3/11/20,19.8,19.8,19.8,34.67,19.8,19.8,54.25,86.05
3/27/20,19.8,19.8,19.8,19.8,19.8,19.8,54.03,85.95
3/28/20,19.8,19.8,19.8,19.8,19.8,19.8,53.93,83.23
3/29/20,19.8,19.8,19.8,19.8,19.8,19.8,53.02,83.11
3/30/20,19.8,19.8,19.8,19.8,19.8,19.8,52.84,82.82
3/31/20,19.8,19.8,19.8,19.8,19.8,19.8,52.7,82.79
4/1/20,19.8,19.8,19.8,32.22,19.8,19.8,52.39,82.65
4/2/20,19.8,19.8,19.8,29.25,19.8,19.8,51.92,82.53
4/3/20,19.8,19.8,19.8,23.08,19.8,19.8,19.8,22.1
4/5/20,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8
4/7/20,19.8,19.8,19.8,19.8,19.8,19.8,19.8,21.85
4/7/20,19.8,19.8,19.8,19.8,19.8,63.62,76.71,188.52
4/8/20,19.8,19.8,19.8,19.8,19.8,19.8,19.8,21.82
4/9/20,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8
4/10/20,19.8,19.8,19.8,73.62,19.8,19.8,19.8,19.8
4/11/20,19.8,19.8,19.8,73.62,19.8,19.8,19.8,13.43
4/12/20,19.8,19.8,19.8,73.62,19.8,19.8,19.8,11.32
4/12/20,19.8,19.8,19.8,19.8,19.8,19.8,19.8,39.47
4/13/20,0.2,75.91,92.24,130.93,81.77,84.14,76.16,56.75
4/13/20,0.2,75.91,92.24,130.93,81.79,84.14,76.16,56.75
4/13/20,0.2,75.91,92.24,130.93,81.82,84.14,76.16,56.75
4/13/20,0.21,75.87,91.81,130.77,80.4,83.74,76.11,63.47
4/13/20,0.21,75.87,91.81,130.77,81.23,83.74,76.11,63.47
4/13/20,0.21,75.87,91.81,130.77,81.3,83.74,76.11,63.47
4/14/20,0.19,75.9,93.15,131.41,81.87,84.27,76.16,54.82
4/14/20,0.21,75.87,91.41,131.48,82.81,85.02,76.11,69.72
4/15/20,0.19,75.9,97.42,131.91,82.94,85.71,76.16,49.03
4/15/20,0.26,75.81,91.44,131.63,0.51,84.77,76.12,57.83
4/16/20,0.2,75.9,91.91,127.92,82.95,86.42,76.16,53.31
4/16/20,0.21,75.87,91.24,127.25,82.9,85.57,76.11,61.15
4/17/20,0.33,75.86,89.77,115.6,1.14,85.26,76.14,39.06
4/17/20,0.19,75.89,90.54,114.05,19.8,85.88,76.16,41.11
4/18/20,0.22,75.86,88.08,130.06,82.76,84.98,76.11,52.53
4/18/20,0.19,75.9,88.38,129.7,82.9,85.64,76.16,54.32
4/19/20,0.19,75.98,95.85,129.36,82.89,85.57,76.24,54.66
4/19/20,0.21,75.92,94.75,129.29,82.88,85.39,76.17,69.65
4/20/20,0.19,75.9,99.38,128.48,82.96,86.44,76.16,50.2
4/20/20,0.21,75.87,99.45,128.32,82.86,85.22,76.12,63.17
4/21/20,0.2,75.9,101.45,129.76,81.88,84.59,76.16,45.79
4/21/20,0.21,75.87,102.15,129.73,82.64,84.69,76.11,48.39
4/22/20,0.19,75.9,88.17,130.93,82.93,85.65,76.16,50.93
4/22/20,0.21,75.86,88.55,130.63,81.87,84.32,76.11,62.31
4/23/20,0.19,75.9,88.08,100.63,82.94,85.71,76.16,59.11
4/23/20,0.22,75.86,88.49,99.62,82.75,84.87,76.11,60.67
4/24/20,0.2,75.63,88.5,130.92,82.48,84.63,75.89,55.39
4/24/20,0.21,75.55,88.08,130.87,81.51,84.03,75.79,62.84
4/25/20,0.21,16.93,19.76,29.25,19.8,18.81,16.98,88.1
4/25/20,0.19,18.65,21.78,32.22,53.03,20.7,18.71,88.1
4/26/20,0.2,40.22,46.78,70.16,53.52,45.55,40.35,30.43
4/26/20,0.22,42.77,50.03,74.7,77.99,47.47,42.91,31.53
4/27/20,0.22,75.87,88.72,139.27,81.44,83.76,76.11,58.89
4/27/20,0.19,75.91,88.68,139.43,82.56,84.64,76.15,70.08
4/29/20,0.21,85.85,89.82,135.7,207.96,85.06,86.39,37.98
4/29/20,0.19,87.04,90.8,135.8,205.29,86.66,87.96,50.39
4/30/20,0.21,85.89,89.24,102.23,212.14,86.58,85.57,45.11
4/30/20,0.2,84.97,91.44,104.05,209.91,86.5,84.63,47.55
5/1/20,0.22,125.88,88.54,95.02,230,87.06,121.34,46.29
5/1/20,0.23,122.45,91.68,98.51,230.86,86.94,122.14,50.88
5/2/20,0.2,79.47,91.45,42.63,207.72,87.71,79.77,48.15
5/2/20,0.22,79.48,88.55,45.65,211.44,87.73,79.56,61.8
5/3/20,0.21,78.64,88.96,105.43,225.55,86.92,78.88,53.06
5/3/20,0.2,78.67,91.02,106.58,224.5,87.13,79,62.15
5/4/20,0.22,78.63,88.64,111.68,235.34,86.98,78.88,57.96
5/4/20,0.2,78.67,91.02,112.86,227.93,87.15,78.9,60.72
5/5/20,0.21,78.62,88.56,104.21,224.28,86.67,78.88,57.52
5/5/20,0.37,78.66,91.71,105.11,225.97,87.09,78.91,64.09
5/6/20,0.2,78.81,91.15,102.19,228.21,87.23,78.9,55.04
5/6/20,0.22,78.63,88.72,101.91,225.62,87.93,78.89,57.06
5/7/20,0.2,78.67,93.15,131.06,226.85,85.7,79.09,52.23
5/7/20,0.21,78.63,89.49,130.81,226,85.58,78.89,58.4
5/8/20,0.2,78.67,92.77,133.82,230.86,86.91,78.91,58.02
5/8/20,0.22,78.64,87.98,133.67,227.82,87.16,78.88,59.73
5/9/20,0.19,78.67,91.64,61.07,196.15,87.57,78.9,54.89
5/9/20,0.29,78.63,88.58,62.58,197.58,87.31,78.88,55.9
5/12/20,0.25,78.65,89.1,130.59,208.28,86.81,79.02,60.05
5/12/20,0.22,78.69,91.13,130.93,208.07,87.2,78.92,60.72
5/13/20,0.25,78.67,92.49,128.3,149.92,92.81,78.9,52.46
5/13/20,0.26,78.66,89.52,127.89,157.04,92.83,79,61.21
5/14/20,0.22,78.66,94.86,96.17,184.16,91.17,78.89,56.99
5/14/20,0.27,78.67,92.1,95.1,188.12,91.63,78.9,63.53
5/15/20,0.22,78.66,92.76,133.75,204.89,92.57,78.89,53.74
5/15/20,0.26,78.66,90.2,133.83,199.82,93.62,78.9,58.91
5/16/20,0.22,78.66,93.31,75.43,207.83,92.3,78.89,58.87
5/16/20,0.29,78.66,93.48,70.73,207.65,92.84,78.9,60.09
5/17/20,0.22,78.66,96.23,70.56,198.45,86.81,78.89,58.19
5/17/20,0.27,78.66,96.43,68.06,198.05,86.97,78.9,65.83
5/18/20,0.22,78.66,88.2,97.5,190.72,86.94,78.89,60.45
5/18/20,0.27,78.67,87.64,101.74,192.65,86.91,78.89,66.52
5/19/20,0.26,78.6,92.1,138,212,86.2,78.9,236
5/21/20,0.22,78.66,92.66,75.02,0.23,86.75,78.89,51.73
5/21/20,0.27,78.66,92.31,74.77,82.96,86.56,78.9,63.38
5/22/20,0.22,78.65,92.65,64.96,104.3,86.64,78.89,61.46
5/22/20,0.26,78.67,92.24,61.44,109.34,86.61,78.89,64.65
5/24/20,0.26,78.66,93.72,113.44,216.44,86.91,78.89,61.42
5/24/20,0.22,78.65,94.14,114.72,209.82,86.66,78.89,61.91
5/25/20,0.21,78.66,94.29,93.16,198.45,86.62,78.89,58.38
5/25/20,0.26,78.66,93.86,89.31,205.51,86.74,79.08,74.66
5/26/20,0.23,78.65,94.05,23.08,201.28,86.63,78.89,54.68
5/26/20,0.26,78.66,94.02,24.72,210.4,86.62,78.9,54.88
5/27/20,0.21,78.65,94.07,68.2,169.43,86.69,78.89,49.83
5/27/20,0.26,78.66,94.27,71.05,175.84,86.61,78.89,66.52
